,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,235.09710189328868,229.7813041170398,232.29716361397564,234.88783351018418,239.85641890613104,242.6204439123853,245.46871646433982,250.09624680452404,253.14466078623806,256.291738318817,261.261082360409,264.6419109634536,268.13935854982105,273.41040184780934,277.1800827854609,282.75889835843697,286.83756153522114,292.76250241701626,297.29871447830465,303.6214642056504,308.55678812653434,315.33452408902576,322.45697421989615,328.01447932384883,335.7161134805085,343.6338577093199,352.00381431459346,360.6473305823103,367.8734513665626,377.4653173836633
1,226.71269669294668,230.70161533044273,233.22868125590907,235.82865474991024,240.81406497328257,243.5883517800529,246.4497507941681,251.09099659769106,254.15602863548636,257.31567510939607,262.300636727709,265.69777430872057,269.2123050617317,274.49895500636785,278.28978339953136,283.88840149404444,287.9878692227279,293.9347698459786,298.49411981038105,304.84135721885633,309.80724141403726,316.6077684879366,323.759396198233,329.347893529319,337.0826127725238,345.03568740381945,353.4458017234738,362.1298847150172,369.3972351581508,379.0361406760298
2,227.23406094490272,231.22474664803647,233.75761581490588,236.36357315779912,241.35515448634214,244.13581390133464,247.0037957253172,251.65184028192888,254.72156779705423,257.89317884058676,262.8833349796537,266.29063025364695,269.81092521521464,275.10598335574986,278.90555245107527,284.5132524652859,288.62217710905213,294.57892251567137,299.1485435895411,305.5064958846627,310.4788994016207,317.2958222236155,324.4597186811703,330.0610899782688,337.8093207895852,345.77660706896665,354.1993484713553,362.8992248387033,370.185617643816,379.8421961480008
3,227.7483435192452,231.74648378908117,234.28515173548968,236.89708841251183,241.8924962574634,244.68186594809688,247.55876769334262,252.21126878052783,255.28802819181308,258.4645753070118,263.4646089813925,266.8773739476866,270.40811274216924,275.7115791577959,279.52222701630456,285.1366679859649,289.25504678602897,295.221639720589,299.80153001241626,306.1701994991946,311.15380532393584,317.98244564029056,325.15861586483504,330.7728621515945,338.5346131113008,346.516119720219,354.95384164405976,363.6695242697437,370.97262652039507,380.6468967565166
4,228.2608080069054,232.26922973647936,234.81134729800343,237.4292556832536,242.4331663115024,245.22655498060513,248.1076850482832,252.7693179599284,255.85310061430272,259.03691659354774,264.0444778965174,267.4650449974069,271.0038765534647,276.3157430984658,280.13277605824896,285.7562913944026,289.88645581068783,295.86288613004245,300.4553763180612,306.83475519567816,311.82720971282237,318.667557836753,325.8559919998129,331.48544310452485,339.25836339972415,347.2540805958987,355.7067731097308,364.4382520157635,371.76039427214965,381.4500045480832
5,228.7765193578164,232.78828334150307,235.33852301869595,237.96005102405255,242.96777051781066,245.76984994467196,248.65753841894065,253.32595009092245,256.41674354767474,259.6078154682287,264.6228916784855,268.05124756149735,271.59815670231546,276.91840937616837,280.74415410552297,286.37672809609927,290.5163198855133,296.502571522689,301.1053025429173,307.4930301659348,312.49899767123276,319.35103395907464,326.5517116739159,332.19166348959817,339.98041310202206,347.9903181520201,356.4602975979757,365.20520636960686,372.5416764594878,382.25362483932935
6,229.28860846454108,233.30365917600201,235.85966875446533,238.48948757346142,243.5033454693631,246.31410352477317,249.20599617045002,253.8811733374332,256.978964575938,260.1772782329932,265.19985479079577,268.63598388176047,272.1932978777574,277.519578146866,281.3563594896097,287.00031547548855,291.1469749597411,297.1406870876152,301.7512982311551,308.1520361410673,313.1691538068791,320.03285507754936,327.2457528715518,332.90320426134775,340.70073267876654,348.7247972969209,357.2073525087682,365.9703424100965,373.3257916601505,383.05067683756886
7,229.79710615860682,233.82007865520262,236.3818471698479,239.0199458846887,244.03993089222845,246.85233129755355,249.75309894058222,254.43502916575503,257.53980449676226,260.7453463825379,265.77775062113125,269.2192970703651,272.7823168433903,278.11929214981495,281.9624102574238,287.6130494119767,291.7714417346645,297.77961934860696,302.3980908005132,308.8094781527151,313.83772421569694,320.71541107016446,327.9381626917685,333.60606543056076,341.4217129117354,349.4599098985353,357.95501193721384,366.73605284755564,374.10342558436713,383.8505797309742
8,230.30669887789315,234.33523677807452,236.90275430014557,239.54443935751044,244.5728817924677,247.39159607669097,250.29888593549634,254.9875565159315,258.099303592617,261.3120608180476,266.34959648659594,269.80122924848456,273.37228211514616,278.7175956959499,282.5693766537963,288.22902295397483,292.39678974184693,298.41239221530554,303.043388354673,309.46540564358116,314.5047600360747,321.391726925081,328.631336515287,334.3073254591598,342.1363845086756,350.18868898329106,358.70099453662476,367.6715407733928,375.04398050929797,384.79154217973246
9,230.81505797306417,234.8515019101411,237.4224161597923,240.07236019232548,245.10222544223723,247.92958418454128,250.84338397337532,255.53878399065619,258.65749037152943,261.8774503286224,266.9224452892062,270.38180934291756,273.96088126273577,279.3168603712076,283.1749475600403,288.84358544188456,293.0207103127794,299.04840224039344,303.6872224747718,310.12219284127985,315.17029505806767,322.0688635720502,329.3182846950191,335.18701078599514,343.01728121775756,351.07075322723546,359.5841718177381,368.3796004853772,375.7668567217452,385.5300921746852
10,231.324546858113,235.36186773634518,237.94085220614625,240.5943624661697,245.6350046584178,248.46631417172821,251.38661332148163,256.08873018307474,259.21438436746786,262.44153452536494,267.4939758576957,270.9633993719825,274.548134252949,279.91008148591,283.7791426290146,289.459097629706,293.6432234126612,299.6783055899998,304.32961486625305,310.95166463230674,316.00465547907555,322.9010121025949,330.15047743168986,335.84150178072133,343.68378466392295,351.7498799124133,360.2765838135399,369.0860171332566,376.4904031387712,386.26693975777624
11,231.82816228005785,235.87571642815243,238.458078608877,241.11748590892458,246.1642124826494,249.00414492773473,251.92858991053592,256.6374126761856,259.7700019822386,263.004329969744,268.06654631177713,271.5389910995627,275.1340588721779,280.50430116145384,284.38197983173933,290.06855451934484,294.43432802854187,300.4688397800609,305.11948014793575,311.5619226385271,316.62253622276955,323.53399234030354,330.7920185176928,336.494467900855,344.3510811919796,352.4274342695557,360.96974045298333,369.7908090132755,377.21229608838127,387.00444648257275
12,232.33528674089584,236.38369825181985,238.9764527674953,241.6417465436743,246.69220612997526,249.53606670034856,252.46933037027154,257.1848474445469,260.32435992549193,263.56585342733604,268.6354904486681,272.11562680373595,275.8903201974664,281.25950894478615,285.1360319935791,290.8213400807603,295.01574354084306,301.061359183877,305.7211308054278,312.17075614712155,317.24131461972166,324.16082640140775,331.43207538028014,337.1459280658256,345.01450818298105,353.1034358457935,361.6566345038289,370.4939963967451,377.9278732116562,387.73560734466685
13,232.83656965671236,236.89519397411857,239.49130671320754,242.16013641819418,247.21900054649365,250.0691209535632,253.00885021949134,257.73105020797,261.0505225498823,264.2906257714759,269.35643053408603,272.8396492079506,276.4386357795273,281.8153134249345,285.6996118261977,291.3929980463413,295.5958033734842,301.6478247156031,306.31670944900554,312.77818275974676,317.85866762707724,324.78855625360666,332.07066617022286,337.7959008080923,345.67408302610977,353.7779039668104,362.3443119159788,371.19559841374337,378.6418372472303,388.4698096896185
14,233.34139008197064,237.40085230609398,240.00265471878154,242.68203469763088,247.9165102528491,250.7673455232551,253.70769149364423,258.4257219854337,261.57254775949855,264.81913540049464,269.88930995234955,273.37713881303273,276.98567161337843,282.36982418557574,286.2618829470457,291.9633330399028,296.1745251728223,302.23527613877854,306.9132576512437,313.38421952721967,318.4746123226389,325.4148583332697,332.71015069071905,338.4444040147535,346.334507808218,354.4531978187167,363.0304493404338,371.89563438891054,379.35654931245364,389.1977046406376
15,234.01566504884767,238.07801633129273,240.67559155885732,243.3529879279626,248.41113408733236,251.2676450249514,254.2115098263813,258.9379349319729,262.0886766600028,265.3417354526101,270.42329214523676,273.91805959564505,277.5314431506208,282.9230567780053,286.82286131109896,292.53236057241594,296.7519232636598,302.821388062104,307.5084496617313,313.988882525306,319.0891645546067,326.0397486128248,333.34820268375853,339.09379515536057,346.9957990070877,355.1223100107037,363.7150635719167,372.59412167969845,380.069685412503,389.92633747928846
16,234.4881332276815,238.55315893194995,241.15824208091163,243.84096296393497,248.9046003539113,251.76677733750344,254.716491415948,259.4489585745082,262.60594587073115,265.8654649697628,270.9513665886845,274.45306006037606,278.0759642499702,283.4773668081061,287.382561315817,293.10009435216085,297.328012367084,303.40617526655825,308.1022999883104,314.592185850132,319.70233959384166,326.6632427172984,333.9778143431812,339.7394082091318,347.65328861533726,355.7946232004172,364.3981720006377,373.29107698468823,380.781262665168,390.6557241544932
17,234.9594945803204,239.02952690142496,241.6397675913163,244.3254626398601,249.39692265660057,252.2647549741567,255.220307563662,259.9588061864559,263.1220278598517,266.3879952199984,271.4805714470144,274.98917775273543,278.619248161002,284.0280837872008,287.9409966691621,293.66654935485855,297.90280725713046,303.98965215208807,308.6948231712795,315.1941455736872,320.31415197310434,327.2853559247577,334.6107077362785,340.38125856584657,348.3069946141323,356.46078751729095,365.0797897209946,373.9888582664367,381.4912974947709,391.3788571667752
18,235.42976156671006,239.50713322399912,242.1201807891129,244.8111817016595,249.88811305366147,252.76393235044253,255.72297154667186,260.4674903563853,263.63693521804385,266.90933925129497,272.00857776690424,275.5240852502018,279.16130811118114,284.57756419259545,288.49818083094556,294.23173790774734,298.47632142135046,304.5741739388618,309.2860332555709,315.7971156448437,320.9246165696849,327.90610190749135,335.2422149217969,341.0240429537404,348.9616129259087,357.13018378548117,365.7599326239742,374.68045632637836,382.19980594241736,392.1027774175574
19,235.89894638639197,239.9813060347662,242.5994927865889,245.29579022734535,250.3781831601925,253.25729640165127,256.2244947722145,260.9750235841781,264.1506799254281,267.42950944027933,272.53539812347424,276.0577940152843,279.70215734845334,285.1234790865463,289.05412662045336,294.79801517372135,299.0485672713448,305.15272895497685,309.8759439711523,316.3940871901088,321.53608810548894,328.5278359739184,335.87703263559155,341.665434861211,349.61715867459344,357.7934597921795,366.43861544004767,375.37291132849873,382.90680287872715,392.82515897788926
20,236.36705921031373,240.4520581951279,243.08005699411822,245.77930040524944,250.86714533259195,253.75422535197723,256.72488968527057,261.48141704132894,264.66327443443396,267.95085944949363,273.0610452085434,276.59265821773795,280.2418078139509,285.67286402706367,289.60884688774826,295.35837040678115,299.6195588584726,305.73703858130364,310.4645682297895,316.99443785309165,322.1415559784889,329.1435487884829,336.5011262357517,342.30544807807746,350.266622191054,358.45765597381614,367.11585289259443,376.06389609560887,383.61230419753036,393.5460165675731
21,236.83411179254634,240.92642333821536,243.55486077883273,246.26172310945077,251.3550102492331,254.24536421315298,257.22416718702937,261.9866832502433,265.17473051173585,268.4663763989712,273.5855301405239,277.1216661542544,280.7802717342301,286.2187091163947,290.16703662665304,295.91983933180643,300.18930840191814,306.31072469221414,311.0519188669629,317.588815959071,322.75039867281515,329.76027683025546,337.1285575855229,342.9464372581227,350.9170411804759,359.1204439821412,367.79165925677836,376.75342544604894,384.31632444352266,394.26536564521814
22,237.3001147722126,241.39738940366536,244.03327945698345,246.74306918363737,251.84413062245306,254.7377493136044,257.72233876636153,262.4908327619988,265.68505934872275,268.98309628999533,274.1088657776925,277.6518528316003,281.31756086578133,286.7610240595504,290.7146596090885,296.48009309059694,300.7578277420193,306.8878487747829,311.6403503350429,318.1865984577094,323.3532644469393,330.37569209359594,337.7546571124531,343.58139270110456,351.56608749759596,359.78183826212063,368.4660483923333,377.4415133521048,385.01887734026445,394.98322112129557
23,237.7650786387318,241.86496598333204,244.50595967926083,247.22334994164825,252.3298351333824,255.23139042452192,258.2194158056034,262.9962185598749,266.19427225455615,269.4986889304129,274.63106201882,278.1832305173411,281.85368676218667,287.30450488743907,291.26577558259453,297.039143052184,301.32512929772145,307.4637393447486,312.22284953265677,318.778434133125,323.9595306397215,330.98980712964396,338.3817797549652,344.21735094766655,352.2137746882239,360.4418509686743,369.13903389146174,378.128173661771,385.7223195490512,395.6995966549106
24,238.2290139791683,242.33384674030913,244.97993493232144,247.70257569826924,252.81447447288454,255.71927520820313,258.71540859265303,263.49582734944755,266.70237958654695,270.0131655212415,275.1521305742811,278.7111269572708,282.38866107509,287.8468208829707,291.8157139015001,297.59700155995165,301.8935660734898,308.0384092478788,312.80879496407925,319.3713574773675,324.5598435248815,331.60497562926594,339.00291222473317,344.85198329785686,352.8624573847586,361.1004966308896,369.81062928636703,378.8134194393648,386.41963808538543,396.4145062165234
25,238.69193046479472,242.80170046817273,245.45287440446825,248.18075619520766,253.29806046627354,256.21077885191613,259.21032795035137,263.9966932760726,267.2093928183657,270.52653673151,275.6744236334771,279.23555404417255,282.922494521892,288.38798337601696,292.3644854857374,298.15367973879546,302.4561253569062,308.6118695320502,313.3888331926223,319.9630401958615,325.161240406766,332.2141860352227,339.62509316356045,345.4853020137305,353.50512310356794,361.757786578442,370.4808470576789,379.49726490972495,387.1202147567726,397.12796375179875
26,239.15617993500697,243.26853671523185,245.927129077031,248.65790218937312,253.7782602376624,256.69654567257555,259.7041835659346,264.4964859876054,267.71766278039007,271.0388128647056,276.19092813722455,279.76120413224305,283.4551975424366,288.9280034802492,292.9121014624018,298.7091883728931,303.01984267025665,309.1841318728404,313.9699991288152,320.55583462226133,325.7613908661005,332.824474256608,340.2459912876453,346.11731966117327,354.1511509026016,362.4137347860034,371.1496999771441,380.17972194278616,387.814695410174,397.83998269353555
27,239.61474677882958,243.73436579654177,246.3980262197149,249.13402316570372,254.25976780612396,257.1859523493667,260.19698596513956,264.99521490057055,268.2201771617323,271.55000443084276,276.7086781018849,280.28574675981537,283.9867816832708,289.46689138103727,293.4585724683373,299.2635386958336,303.58472875536506,309.75520720496075,314.5499629651078,321.14272789847826,326.36030656829314,333.43351017787325,340.86561942004533,346.7480484430171,354.79118630667716,363.0706939372945,371.8195430151073,380.863145671879,388.5101178774635,398.55057565155187
28,240.0746653256113,244.19919670271452,246.86557599723028,249.61147011574155,254.74025095642912,257.66964273697766,260.688745417805,265.4928909502874,268.7239684731671,272.06012168238055,277.22534256149083,280.8115344147333,284.5172564413776,290.0046579159561,294.0062510907961,299.81674150025555,304.1437711852028,310.32744753988123,315.131077261862,321.7330975450578,326.95799912657037,334.0413057434075,341.4839894927262,347.377499302432,355.4322659968465,363.72399487434444,372.4833629078126,381.54052283861415,389.20649496901643,399.2620980839508
29,240.53360379714735,244.66303922967785,247.33446957534085,250.08322868625407,255.2197192391356,258.1546499881842,261.1794706615292,265.98952305505077,269.22670616356356,272.5691742781614,277.7432729000603,281.3338929742648,285.0466328128732,290.54131351995727,294.5481223274323,300.36880732796897,304.70400347623314,310.8938401402698,315.7063277420352,322.3199297255216,327.55447939260847,334.6478721367317,342.101112171957,348.0080263225866,356.07206051442574,364.3759887299198,373.14819659587585,382.2188916973907,389.89681380479396,399.9698781543881
